iter, cost
3220,0.000264684
3221,0.000264684
3222,0.000264684
3223,0.000264684
3224,0.000264685
3225,0.000264685
3226,0.000264685
3227,0.000264686
3228,0.000264686
3229,0.000264686
3230,0.000264687
3231,0.000264687
3232,0.000264687
3233,0.000264687
3234,0.000264688
3235,0.000264688
3236,0.000264688
3237,0.000264689
3238,0.000264689
3239,0.000264689
3240,0.00026469
3241,0.00026469
3242,0.00026469
3243,0.00026469
3244,0.000264691
3245,0.000264691
3246,0.000264691
3247,0.000264692
3248,0.000264692
3249,0.000264692
3250,0.000264693
3251,0.000264693
3252,0.000264693
3253,0.000264694
3254,0.000264694
3255,0.000264694
3256,0.000264694
3257,0.000264695
3258,0.000264695
3259,0.000264695
3260,0.000264696
3261,0.000264696
3262,0.000264696
3263,0.000264697
3264,0.000264697
3265,0.000264697
3266,0.000264698
3267,0.000264698
3268,0.000264698
3269,0.000264698
3270,0.000264699
3271,0.000264699
3272,0.000264699
3273,0.0002647
3274,0.0002647
3275,0.0002647
3276,0.000264701
3277,0.000264701
3278,0.000264701
3279,0.000264702
3280,0.000264702
3281,0.000264702
3282,0.000264703
3283,0.000264703
3284,0.000264703
3285,0.000264703
3286,0.000264704
3287,0.000264704
3288,0.000264704
3289,0.000264705
3290,0.000264705
3291,0.000264705
3292,0.000264706
3293,0.000264706
3294,0.000264706
3295,0.000264707
3296,0.000264707
3297,0.000264707
3298,0.000264708
3299,0.000264708
3300,0.000264708
3301,0.000264709
3302,0.000264709
3303,0.000264709
3304,0.000264709
3305,0.00026471
3306,0.00026471
3307,0.00026471
3308,0.000264711
3309,0.000264711
3310,0.000264711
3311,0.000264712
3312,0.000264712
3313,0.000264712
3314,0.000264713
3315,0.000264713
3316,0.000264713
3317,0.000264714
3318,0.000264714
3319,0.000264714
3320,0.000264715
3321,0.000264715
3322,0.000264715
3323,0.000264716
3324,0.000264716
3325,0.000264716
3326,0.000264717
3327,0.000264717
3328,0.000264717
3329,0.000264718
3330,0.000264718
3331,0.000264718
3332,0.000264719
3333,0.000264719
3334,0.000264719
3335,0.00026472
3336,0.00026472
3337,0.00026472
3338,0.000264721
3339,0.000264721
3340,0.000264721
3341,0.000264722
3342,0.000264722
3343,0.000264722
3344,0.000264722
3345,0.000264723
3346,0.000264723
3347,0.000264723
3348,0.000264724
3349,0.000264724
3350,0.000264724
3351,0.000264725
3352,0.000264725
3353,0.000264725
3354,0.000264726
3355,0.000264726
3356,0.000264726
3357,0.000264727
3358,0.000264727
3359,0.000264727
3360,0.000264728
3361,0.000264728
3362,0.000264728
3363,0.000264729
3364,0.000264729
3365,0.000264729
3366,0.00026473
3367,0.00026473
3368,0.00026473
3369,0.000264731
3370,0.000264731
3371,0.000264731
3372,0.000264732
3373,0.000264732
3374,0.000264733
3375,0.000264733
3376,0.000264733
3377,0.000264734
3378,0.000264734
3379,0.000264734
3380,0.000264735
3381,0.000264735
3382,0.000264735
3383,0.000264736
3384,0.000264736
3385,0.000264736
3386,0.000264737
3387,0.000264737
3388,0.000264737
3389,0.000264738
3390,0.000264738
3391,0.000264738
3392,0.000264739
3393,0.000264739
3394,0.000264739
3395,0.00026474
3396,0.00026474
3397,0.00026474
3398,0.000264741
3399,0.000264741
3400,0.000264741
3401,0.000264742
3402,0.000264742
3403,0.000264742
3404,0.000264743
3405,0.000264743
3406,0.000264743
3407,0.000264744
3408,0.000264744
3409,0.000264744
3410,0.000264745
3411,0.000264745
3412,0.000264745
3413,0.000264746
3414,0.000264746
3415,0.000264747
3416,0.000264747
3417,0.000264747
3418,0.000264748
3419,0.000264748
3420,0.000264748
3421,0.000264749
3422,0.000264749
3423,0.000264749
3424,0.00026475
3425,0.00026475
3426,0.00026475
3427,0.000264751
3428,0.000264751
3429,0.000264751
3430,0.000264752
3431,0.000264752
3432,0.000264752
3433,0.000264753
3434,0.000264753
3435,0.000264754
3436,0.000264754
3437,0.000264754
3438,0.000264755
3439,0.000264755
3440,0.000264755
3441,0.000264756
3442,0.000264756
3443,0.000264756
3444,0.000264757
3445,0.000264757
3446,0.000264757
3447,0.000264758
3448,0.000264758
3449,0.000264759
3450,0.000264759
3451,0.000264759
3452,0.00026476
3453,0.00026476
3454,0.00026476
3455,0.000264761
3456,0.000264761
3457,0.000264761
3458,0.000264762
3459,0.000264762
3460,0.000264762
3461,0.000264763
3462,0.000264763
3463,0.000264764
3464,0.000264764
3465,0.000264764
3466,0.000264765
3467,0.000264765
3468,0.000264765
3469,0.000264766
3470,0.000264766
3471,0.000264766
3472,0.000264767
3473,0.000264767
3474,0.000264767
3475,0.000264768
3476,0.000264768
3477,0.000264769
3478,0.000264769
3479,0.000264769
3480,0.00026477
3481,0.00026477
3482,0.00026477
3483,0.000264771
3484,0.000264771
3485,0.000264771
3486,0.000264772
3487,0.000264772
3488,0.000264773
3489,0.000264773
3490,0.000264773
3491,0.000264774
3492,0.000264774
3493,0.000264774
3494,0.000264775
3495,0.000264775
3496,0.000264776
3497,0.000264776
3498,0.000264776
3499,0.000264777
3500,0.000264777
3501,0.000264777
3502,0.000264778
3503,0.000264778
3504,0.000264778
3505,0.000264779
3506,0.000264779
3507,0.00026478
3508,0.00026478
3509,0.00026478
3510,0.000264781
3511,0.000264781
3512,0.000264781
3513,0.000264782
3514,0.000264782
3515,0.000264783
3516,0.000264783
3517,0.000264783
3518,0.000264784
3519,0.000264784
3520,0.000264784
3521,0.000264785
3522,0.000264785
3523,0.000264786
3524,0.000264786
3525,0.000264786
3526,0.000264787
3527,0.000264787
3528,0.000264787
3529,0.000264788
3530,0.000264788
3531,0.000264789
3532,0.000264789
3533,0.000264789
3534,0.00026479
3535,0.00026479
3536,0.00026479
3537,0.000264791
3538,0.000264791
3539,0.000264792
3540,0.000264792
3541,0.000264792
3542,0.000264793
3543,0.000264793
3544,0.000264793
3545,0.000264794
3546,0.000264794
3547,0.000264795
3548,0.000264795
3549,0.000264795
3550,0.000264796
3551,0.000264796
3552,0.000264797
3553,0.000264797
3554,0.000264797
3555,0.000264798
3556,0.000264798
3557,0.000264798
3558,0.000264799
3559,0.000264799
3560,0.0002648
3561,0.0002648
3562,0.0002648
3563,0.000264801
3564,0.000264801
3565,0.000264801
3566,0.000264802
3567,0.000264802
3568,0.000264803
3569,0.000264803
3570,0.000264803
3571,0.000264804
3572,0.000264804
3573,0.000264805
3574,0.000264805
3575,0.000264805
3576,0.000264806
3577,0.000264806
3578,0.000264807
3579,0.000264807
3580,0.000264807
3581,0.000264808
3582,0.000264808
3583,0.000264808
3584,0.000264809
3585,0.000264809
3586,0.00026481
3587,0.00026481
3588,0.00026481
3589,0.000264811
3590,0.000264811
3591,0.000264812
3592,0.000264812
3593,0.000264812
3594,0.000264813
3595,0.000264813
3596,0.000264814
3597,0.000264814
3598,0.000264814
3599,0.000264815
3600,0.000264815
3601,0.000264816
3602,0.000264816
3603,0.000264816
3604,0.000264817
3605,0.000264817
3606,0.000264817
3607,0.000264818
3608,0.000264818
3609,0.000264819
3610,0.000264819
3611,0.000264819
3612,0.00026482
3613,0.00026482
3614,0.000264821
3615,0.000264821
3616,0.000264821
3617,0.000264822
3618,0.000264822
3619,0.000264823
3620,0.000264823
3621,0.000264823
3622,0.000264824
3623,0.000264824
3624,0.000264825
3625,0.000264825
3626,0.000264825
3627,0.000264826
3628,0.000264826
3629,0.000264827
3630,0.000264827
3631,0.000264827
3632,0.000264828
3633,0.000264828
3634,0.000264829
3635,0.000264829
3636,0.000264829
3637,0.00026483
3638,0.00026483
3639,0.000264831
3640,0.000264831
3641,0.000264831
3642,0.000264832
3643,0.000264832
3644,0.000264833
3645,0.000264833
3646,0.000264834
3647,0.000264834
3648,0.000264834
3649,0.000264835
3650,0.000264835
3651,0.000264836
3652,0.000264836
3653,0.000264836
3654,0.000264837
3655,0.000264837
3656,0.000264838
3657,0.000264838
3658,0.000264838
3659,0.000264839
3660,0.000264839
3661,0.00026484
3662,0.00026484
3663,0.00026484
3664,0.000264841
3665,0.000264841
3666,0.000264842
3667,0.000264842
3668,0.000264842
3669,0.000264843
3670,0.000264843
3671,0.000264844
3672,0.000264844
3673,0.000264845
3674,0.000264845
3675,0.000264845
3676,0.000264846
3677,0.000264846
3678,0.000264847
3679,0.000264847
3680,0.000264847
3681,0.000264848
3682,0.000264848
3683,0.000264849
3684,0.000264849
3685,0.00026485
3686,0.00026485
3687,0.00026485
3688,0.000264851
3689,0.000264851
3690,0.000264852
3691,0.000264852
3692,0.000264852
3693,0.000264853
3694,0.000264853
3695,0.000264854
3696,0.000264854
3697,0.000264855
3698,0.000264855
3699,0.000264855
3700,0.000264856
3701,0.000264856
3702,0.000264857
3703,0.000264857
3704,0.000264857
3705,0.000264858
3706,0.000264858
3707,0.000264859
3708,0.000264859
3709,0.00026486
3710,0.00026486
3711,0.00026486
3712,0.000264861
3713,0.000264861
3714,0.000264862
3715,0.000264862
3716,0.000264862
3717,0.000264863
3718,0.000264863
3719,0.000264864
3720,0.000264864
3721,0.000264865
3722,0.000264865
3723,0.000264865
3724,0.000264866
3725,0.000264866
3726,0.000264867
3727,0.000264867
3728,0.000264868
3729,0.000264868
3730,0.000264868
3731,0.000264869
3732,0.000264869
3733,0.00026487
3734,0.00026487
3735,0.000264871
3736,0.000264871
3737,0.000264871
3738,0.000264872
3739,0.000264872
3740,0.000264873
3741,0.000264873
3742,0.000264874
3743,0.000264874
3744,0.000264874
3745,0.000264875
3746,0.000264875
3747,0.000264876
3748,0.000264876
3749,0.000264877
3750,0.000264877
3751,0.000264877
3752,0.000264878
3753,0.000264878
3754,0.000264879
3755,0.000264879
3756,0.00026488
3757,0.00026488
3758,0.00026488
3759,0.000264881
3760,0.000264881
3761,0.000264882
3762,0.000264882
3763,0.000264883
3764,0.000264883
3765,0.000264884
3766,0.000264884
3767,0.000264884
3768,0.000264885
3769,0.000264885
3770,0.000264886
3771,0.000264886
3772,0.000264887
3773,0.000264887
3774,0.000264887
3775,0.000264888
3776,0.000264888
3777,0.000264889
3778,0.000264889
3779,0.00026489
3780,0.00026489
3781,0.000264891
3782,0.000264891
3783,0.000264891
3784,0.000264892
3785,0.000264892
3786,0.000264893
3787,0.000264893
3788,0.000264894
3789,0.000264894
3790,0.000264894
3791,0.000264895
3792,0.000264895
3793,0.000264896
3794,0.000264896
3795,0.000264897
3796,0.000264897
3797,0.000264898
3798,0.000264898
3799,0.000264898
3800,0.000264899
3801,0.000264899
3802,0.0002649
3803,0.0002649
3804,0.000264901
3805,0.000264901
3806,0.000264902
3807,0.000264902
3808,0.000264902
3809,0.000264903
3810,0.000264903
3811,0.000264904
3812,0.000264904
3813,0.000264905
3814,0.000264905
3815,0.000264906
3816,0.000264906
3817,0.000264906
3818,0.000264907
3819,0.000264907
3820,0.000264908
3821,0.000264908
3822,0.000264909
3823,0.000264909
3824,0.00026491
3825,0.00026491
3826,0.000264911
3827,0.000264911
3828,0.000264911
3829,0.000264912
3830,0.000264912
3831,0.000264913
3832,0.000264913
3833,0.000264914
3834,0.000264914
3835,0.000264915
3836,0.000264915
3837,0.000264915
3838,0.000264916
3839,0.000264916
3840,0.000264917
3841,0.000264917
3842,0.000264918
3843,0.000264918
3844,0.000264919
3845,0.000264919
3846,0.00026492
3847,0.00026492
3848,0.00026492
3849,0.000264921
3850,0.000264921
3851,0.000264922
3852,0.000264922
3853,0.000264923
3854,0.000264923
3855,0.000264924
3856,0.000264924
3857,0.000264925
3858,0.000264925
3859,0.000264926
3860,0.000264926
3861,0.000264926
3862,0.000264927
3863,0.000264927
3864,0.000264928
3865,0.000264928
3866,0.000264929
3867,0.000264929
3868,0.00026493
3869,0.00026493
3870,0.000264931
3871,0.000264931
3872,0.000264931
3873,0.000264932
3874,0.000264932
3875,0.000264933
3876,0.000264933
3877,0.000264934
3878,0.000264934
3879,0.000264935
3880,0.000264935
3881,0.000264936
3882,0.000264936
3883,0.000264937
3884,0.000264937
3885,0.000264938
3886,0.000264938
3887,0.000264938
3888,0.000264939
3889,0.000264939
3890,0.00026494
3891,0.00026494
3892,0.000264941
3893,0.000264941
3894,0.000264942
3895,0.000264942
3896,0.000264943
3897,0.000264943
3898,0.000264944
3899,0.000264944
3900,0.000264945
3901,0.000264945
3902,0.000264945
3903,0.000264946
3904,0.000264946
3905,0.000264947
3906,0.000264947
3907,0.000264948
3908,0.000264948
3909,0.000264949
3910,0.000264949
3911,0.00026495
3912,0.00026495
3913,0.000264951
3914,0.000264951
3915,0.000264952
3916,0.000264952
3917,0.000264953
3918,0.000264953
3919,0.000264953
3920,0.000264954
3921,0.000264954
3922,0.000264955
3923,0.000264955
3924,0.000264956
3925,0.000264956
3926,0.000264957
3927,0.000264957
3928,0.000264958
3929,0.000264958
3930,0.000264959
3931,0.000264959
3932,0.00026496
3933,0.00026496
3934,0.000264961
3935,0.000264961
3936,0.000264962
3937,0.000264962
3938,0.000264963
3939,0.000264963
3940,0.000264963
3941,0.000264964
3942,0.000264964
3943,0.000264965
3944,0.000264965
3945,0.000264966
3946,0.000264966
3947,0.000264967
3948,0.000264967
3949,0.000264968
3950,0.000264968
3951,0.000264969
3952,0.000264969
3953,0.00026497
3954,0.00026497
3955,0.000264971
3956,0.000264971
3957,0.000264972
3958,0.000264972
3959,0.000264973
3960,0.000264973
3961,0.000264974
3962,0.000264974
3963,0.000264975
3964,0.000264975
3965,0.000264976
3966,0.000264976
3967,0.000264976
3968,0.000264977
3969,0.000264977
3970,0.000264978
3971,0.000264978
3972,0.000264979
3973,0.000264979
3974,0.00026498
3975,0.00026498
3976,0.000264981
3977,0.000264981
3978,0.000264982
3979,0.000264982
3980,0.000264983
3981,0.000264983
3982,0.000264984
3983,0.000264984
3984,0.000264985
3985,0.000264985
3986,0.000264986
3987,0.000264986
3988,0.000264987
3989,0.000264987
3990,0.000264988
3991,0.000264988
3992,0.000264989
3993,0.000264989
3994,0.00026499
3995,0.00026499
3996,0.000264991
3997,0.000264991
3998,0.000264992
3999,0.000264992
4000,0.000264993
4001,0.000264993
4002,0.000264994
4003,0.000264994
4004,0.000264995
4005,0.000264995
4006,0.000264996
4007,0.000264996
4008,0.000264997
4009,0.000264997
4010,0.000264998
4011,0.000264998
4012,0.000264999
4013,0.000264999
4014,0.000265
4015,0.000265
4016,0.000265001
4017,0.000265001
4018,0.000265002
4019,0.000265002
4020,0.000265003
4021,0.000265003
4022,0.000265004
4023,0.000265004
4024,0.000265005
4025,0.000265005
4026,0.000265006
4027,0.000265006
4028,0.000265007
4029,0.000265007
4030,0.000265008
4031,0.000265008
4032,0.000265009
4033,0.000265009
4034,0.00026501
4035,0.00026501
4036,0.000265011
4037,0.000265011
4038,0.000265012
4039,0.000265012
4040,0.000265013
4041,0.000265013
4042,0.000265014
4043,0.000265014
4044,0.000265015
4045,0.000265015
4046,0.000265016
4047,0.000265016
4048,0.000265017
4049,0.000265017
4050,0.000265018
4051,0.000265018
4052,0.000265019
4053,0.000265019
4054,0.00026502
4055,0.00026502
4056,0.000265021
4057,0.000265021
4058,0.000265022
4059,0.000265022
4060,0.000265023
4061,0.000265023
4062,0.000265024
4063,0.000265024
4064,0.000265025
4065,0.000265025
4066,0.000265026
4067,0.000265026
4068,0.000265027
4069,0.000265027
4070,0.000265028
4071,0.000265028
4072,0.000265029
4073,0.000265029
4074,0.00026503
4075,0.00026503
4076,0.000265031
4077,0.000265031
4078,0.000265032
4079,0.000265032
4080,0.000265033
4081,0.000265033
4082,0.000265034
4083,0.000265035
4084,0.000265035
4085,0.000265036
4086,0.000265036
4087,0.000265037
4088,0.000265037
4089,0.000265038
4090,0.000265038
4091,0.000265039
4092,0.000265039
4093,0.00026504
4094,0.00026504
4095,0.000265041
4096,0.000265041
4097,0.000265042
4098,0.000265042
4099,0.000265043
4100,0.000265043
4101,0.000265044
4102,0.000265044
4103,0.000265045
4104,0.000265045
4105,0.000265046
4106,0.000265046
4107,0.000265047
4108,0.000265047
4109,0.000265048
4110,0.000265049
4111,0.000265049
4112,0.00026505
4113,0.00026505
4114,0.000265051
4115,0.000265051
4116,0.000265052
4117,0.000265052
4118,0.000265053
4119,0.000265053
4120,0.000265054
4121,0.000265054
4122,0.000265055
4123,0.000265055
4124,0.000265056
4125,0.000265056
4126,0.000265057
4127,0.000265057
4128,0.000265058
4129,0.000265058
4130,0.000265059
4131,0.00026506
4132,0.00026506
4133,0.000265061
4134,0.000265061
4135,0.000265062
4136,0.000265062
4137,0.000265063
4138,0.000265063
4139,0.000265064
4140,0.000265064
4141,0.000265065
4142,0.000265065
4143,0.000265066
4144,0.000265066
4145,0.000265067
4146,0.000265067
4147,0.000265068
4148,0.000265068
4149,0.000265069
4150,0.00026507
4151,0.00026507
4152,0.000265071
4153,0.000265071
4154,0.000265072
4155,0.000265072
4156,0.000265073
4157,0.000265073
4158,0.000265074
4159,0.000265074
4160,0.000265075
4161,0.000265075
4162,0.000265076
4163,0.000265076
4164,0.000265077
4165,0.000265078
4166,0.000265078
4167,0.000265079
4168,0.000265079
4169,0.00026508
4170,0.00026508
4171,0.000265081
4172,0.000265081
4173,0.000265082
4174,0.000265082
4175,0.000265083
4176,0.000265083
4177,0.000265084
4178,0.000265085
4179,0.000265085
4180,0.000265086
4181,0.000265086
4182,0.000265087
4183,0.000265087
4184,0.000265088
4185,0.000265088
4186,0.000265089
4187,0.000265089
4188,0.00026509
4189,0.00026509
4190,0.000265091
4191,0.000265092
4192,0.000265092
4193,0.000265093
4194,0.000265093
4195,0.000265094
4196,0.000265094
4197,0.000265095
4198,0.000265095
4199,0.000265096
4200,0.000265096
4201,0.000265097
4202,0.000265098
4203,0.000265098
4204,0.000265099
4205,0.000265099
4206,0.0002651
4207,0.0002651
4208,0.000265101
4209,0.000265101
4210,0.000265102
4211,0.000265102
4212,0.000265103
4213,0.000265104
4214,0.000265104
4215,0.000265105
4216,0.000265105
4217,0.000265106
4218,0.000265106
4219,0.000265107
4220,0.000265107
4221,0.000265108
4222,0.000265108
4223,0.000265109
4224,0.00026511
4225,0.00026511
4226,0.000265111
4227,0.000265111
4228,0.000265112
4229,0.000265112
4230,0.000265113
4231,0.000265113
4232,0.000265114
4233,0.000265115
4234,0.000265115
4235,0.000265116
4236,0.000265116
4237,0.000265117
4238,0.000265117
4239,0.000265118
4240,0.000265118
4241,0.000265119
4242,0.00026512
4243,0.00026512
4244,0.000265121
4245,0.000265121
4246,0.000265122
4247,0.000265122
4248,0.000265123
4249,0.000265123
4250,0.000265124
4251,0.000265125
4252,0.000265125
4253,0.000265126
4254,0.000265126
4255,0.000265127
4256,0.000265127
4257,0.000265128
4258,0.000265128
4259,0.000265129
4260,0.00026513
4261,0.00026513
4262,0.000265131
4263,0.000265131
4264,0.000265132
4265,0.000265132
4266,0.000265133
4267,0.000265133
4268,0.000265134
4269,0.000265135
4270,0.000265135
4271,0.000265136
4272,0.000265136
4273,0.000265137
4274,0.000265137
4275,0.000265138
4276,0.000265139
4277,0.000265139
4278,0.00026514
4279,0.00026514
4280,0.000265141
4281,0.000265141
4282,0.000265142
4283,0.000265142
4284,0.000265143
4285,0.000265144
4286,0.000265144
4287,0.000265145
4288,0.000265145
4289,0.000265146
4290,0.000265146
4291,0.000265147
4292,0.000265148
4293,0.000265148
4294,0.000265149
4295,0.000265149
4296,0.00026515
4297,0.00026515
4298,0.000265151
4299,0.000265152
4300,0.000265152
4301,0.000265153
4302,0.000265153
4303,0.000265154
4304,0.000265154
4305,0.000265155
4306,0.000265156
4307,0.000265156
4308,0.000265157
4309,0.000265157
4310,0.000265158
4311,0.000265158
4312,0.000265159
4313,0.00026516
4314,0.00026516
4315,0.000265161
4316,0.000265161
4317,0.000265162
4318,0.000265162
4319,0.000265163
4320,0.000265164
4321,0.000265164
4322,0.000265165
4323,0.000265165
4324,0.000265166
4325,0.000265166
4326,0.000265167
4327,0.000265168
4328,0.000265168
4329,0.000265169
4330,0.000265169
4331,0.00026517
4332,0.00026517
4333,0.000265171
4334,0.000265172
4335,0.000265172
4336,0.000265173
4337,0.000265173
4338,0.000265174
4339,0.000265174
4340,0.000265175
4341,0.000265176
4342,0.000265176
4343,0.000265177
4344,0.000265177
4345,0.000265178
4346,0.000265179
4347,0.000265179
4348,0.00026518
4349,0.00026518
4350,0.000265181
4351,0.000265181
4352,0.000265182
4353,0.000265183
4354,0.000265183
4355,0.000265184
4356,0.000265184
4357,0.000265185
4358,0.000265186
4359,0.000265186
4360,0.000265187
4361,0.000265187
4362,0.000265188
4363,0.000265188
4364,0.000265189
4365,0.00026519
4366,0.00026519
4367,0.000265191
4368,0.000265191
4369,0.000265192
4370,0.000265193
4371,0.000265193
4372,0.000265194
4373,0.000265194
4374,0.000265195
4375,0.000265195
4376,0.000265196
4377,0.000265197
4378,0.000265197
4379,0.000265198
4380,0.000265198
4381,0.000265199
4382,0.0002652
4383,0.0002652
4384,0.000265201
4385,0.000265201
4386,0.000265202
4387,0.000265203
4388,0.000265203
4389,0.000265204
4390,0.000265204
4391,0.000265205
4392,0.000265205
4393,0.000265206
4394,0.000265207
4395,0.000265207
4396,0.000265208
4397,0.000265208
4398,0.000265209
4399,0.00026521
4400,0.00026521
4401,0.000265211
4402,0.000265211
4403,0.000265212
4404,0.000265213
4405,0.000265213
4406,0.000265214
4407,0.000265214
4408,0.000265215
4409,0.000265216
4410,0.000265216
4411,0.000265217
4412,0.000265217
4413,0.000265218
4414,0.000265219
4415,0.000265219
4416,0.00026522
4417,0.00026522
4418,0.000265221
4419,0.000265222
4420,0.000265222
4421,0.000265223
4422,0.000265223
4423,0.000265224
4424,0.000265225
4425,0.000265225
4426,0.000265226
4427,0.000265226
4428,0.000265227
4429,0.000265228
4430,0.000265228
4431,0.000265229
4432,0.000265229
4433,0.00026523
4434,0.000265231
4435,0.000265231
4436,0.000265232
4437,0.000265232
4438,0.000265233
4439,0.000265234
4440,0.000265234
4441,0.000265235
4442,0.000265235
4443,0.000265236
4444,0.000265237
4445,0.000265237
4446,0.000265238
4447,0.000265238
4448,0.000265239
4449,0.00026524
4450,0.00026524
4451,0.000265241
4452,0.000265241
4453,0.000265242
4454,0.000265243
4455,0.000265243
4456,0.000265244
4457,0.000265245
4458,0.000265245
4459,0.000265246
4460,0.000265246
4461,0.000265247
4462,0.000265248
4463,0.000265248
4464,0.000265249
4465,0.000265249
4466,0.00026525
4467,0.000265251
4468,0.000265251
4469,0.000265252
4470,0.000265252
4471,0.000265253
4472,0.000265254
4473,0.000265254
4474,0.000265255
4475,0.000265255
4476,0.000265256
4477,0.000265257
4478,0.000265257
4479,0.000265258
4480,0.000265259
4481,0.000265259
4482,0.00026526
4483,0.00026526
4484,0.000265261
4485,0.000265262
4486,0.000265262
4487,0.000265263
4488,0.000265263
4489,0.000265264
4490,0.000265265
4491,0.000265265
4492,0.000265266
4493,0.000265267
4494,0.000265267
4495,0.000265268
4496,0.000265268
4497,0.000265269
4498,0.00026527
4499,0.00026527
4500,0.000265271
4501,0.000265272
4502,0.000265272
4503,0.000265273
4504,0.000265273
4505,0.000265274
4506,0.000265275
4507,0.000265275
4508,0.000265276
4509,0.000265276
4510,0.000265277
4511,0.000265278
4512,0.000265278
4513,0.000265279
4514,0.00026528
4515,0.00026528
4516,0.000265281
4517,0.000265281
4518,0.000265282
4519,0.000265283
4520,0.000265283
4521,0.000265284
4522,0.000265285
4523,0.000265285
4524,0.000265286
4525,0.000265286
4526,0.000265287
4527,0.000265288
4528,0.000265288
4529,0.000265289
4530,0.00026529
4531,0.00026529
4532,0.000265291
4533,0.000265291
4534,0.000265292
4535,0.000265293
4536,0.000265293
4537,0.000265294
4538,0.000265295
4539,0.000265295
4540,0.000265296
4541,0.000265296
4542,0.000265297
4543,0.000265298
4544,0.000265298
4545,0.000265299
4546,0.0002653
4547,0.0002653
4548,0.000265301
4549,0.000265302
4550,0.000265302
4551,0.000265303
4552,0.000265303
4553,0.000265304
4554,0.000265305
4555,0.000265305
4556,0.000265306
4557,0.000265307
4558,0.000265307
4559,0.000265308
4560,0.000265308
4561,0.000265309
4562,0.00026531
4563,0.00026531
4564,0.000265311
4565,0.000265312
4566,0.000265312
4567,0.000265313
4568,0.000265314
4569,0.000265314
4570,0.000265315
4571,0.000265315
4572,0.000265316
4573,0.000265317
4574,0.000265317
4575,0.000265318
4576,0.000265319
4577,0.000265319
4578,0.00026532
4579,0.000265321
4580,0.000265321
4581,0.000265322
4582,0.000265323
4583,0.000265323
4584,0.000265324
4585,0.000265324
4586,0.000265325
4587,0.000265326
4588,0.000265326
4589,0.000265327
4590,0.000265328
4591,0.000265328
4592,0.000265329
4593,0.00026533
4594,0.00026533
4595,0.000265331
4596,0.000265331
4597,0.000265332
4598,0.000265333
4599,0.000265333
4600,0.000265334
4601,0.000265335
4602,0.000265335
4603,0.000265336
4604,0.000265337
4605,0.000265337
4606,0.000265338
4607,0.000265339
4608,0.000265339
4609,0.00026534
4610,0.000265341
4611,0.000265341
4612,0.000265342
4613,0.000265342
4614,0.000265343
4615,0.000265344
4616,0.000265344
4617,0.000265345
4618,0.000265346
4619,0.000265346
4620,0.000265347
4621,0.000265348
4622,0.000265348
4623,0.000265349
4624,0.00026535
4625,0.00026535
4626,0.000265351
4627,0.000265352
4628,0.000265352
4629,0.000265353
4630,0.000265353
4631,0.000265354
4632,0.000265355
4633,0.000265355
4634,0.000265356
4635,0.000265357
4636,0.000265357
4637,0.000265358
4638,0.000265359
4639,0.000265359
4640,0.00026536
4641,0.000265361
4642,0.000265361
4643,0.000265362
4644,0.000265363
4645,0.000265363
4646,0.000265364
4647,0.000265365
4648,0.000265365
4649,0.000265366
4650,0.000265367
4651,0.000265367
4652,0.000265368
4653,0.000265369
4654,0.000265369
4655,0.00026537
4656,0.000265371
4657,0.000265371
4658,0.000265372
4659,0.000265372
4660,0.000265373
4661,0.000265374
4662,0.000265374
4663,0.000265375
4664,0.000265376
4665,0.000265376
4666,0.000265377
4667,0.000265378
4668,0.000265378
4669,0.000265379
4670,0.00026538
4671,0.00026538
4672,0.000265381
4673,0.000265382
4674,0.000265382
4675,0.000265383
4676,0.000265384
4677,0.000265384
4678,0.000265385
4679,0.000265386
4680,0.000265386
4681,0.000265387
4682,0.000265388
4683,0.000265388
4684,0.000265389
4685,0.00026539
4686,0.00026539
4687,0.000265391
4688,0.000265392
4689,0.000265392
4690,0.000265393
4691,0.000265394
4692,0.000265394
4693,0.000265395
4694,0.000265396
4695,0.000265396
4696,0.000265397
4697,0.000265398
4698,0.000265398
4699,0.000265399
4700,0.0002654
4701,0.0002654
4702,0.000265401
4703,0.000265402
4704,0.000265402
4705,0.000265403
4706,0.000265404
4707,0.000265404
4708,0.000265405
4709,0.000265406
4710,0.000265406
4711,0.000265407
4712,0.000265408
4713,0.000265408
4714,0.000265409
4715,0.00026541
4716,0.00026541
4717,0.000265411
4718,0.000265412
4719,0.000265412
4720,0.000265413
4721,0.000265414
4722,0.000265415
4723,0.000265415
4724,0.000265416
4725,0.000265417
4726,0.000265417
4727,0.000265418
4728,0.000265419
4729,0.000265419
4730,0.00026542
4731,0.000265421
4732,0.000265421
4733,0.000265422
4734,0.000265423
4735,0.000265423
4736,0.000265424
4737,0.000265425
4738,0.000265425
4739,0.000265426
4740,0.000265427
4741,0.000265427
4742,0.000265428
4743,0.000265429
4744,0.000265429
4745,0.00026543
4746,0.000265431
4747,0.000265431
4748,0.000265432
4749,0.000265433
4750,0.000265434
4751,0.000265434
4752,0.000265435
4753,0.000265436
4754,0.000265436
4755,0.000265437
4756,0.000265438
4757,0.000265438
4758,0.000265439
4759,0.00026544
4760,0.00026544
4761,0.000265441
4762,0.000265442
4763,0.000265442
4764,0.000265443
4765,0.000265444
4766,0.000265444
4767,0.000265445
4768,0.000265446
4769,0.000265446
4770,0.000265447
4771,0.000265448
4772,0.000265449
4773,0.000265449
4774,0.00026545
